dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
hust,sandia_to_hust,random_forest,100,1201.1759867512908,202.3399100180315,1124.4821039789774,1281.368083701526,57.86670939282256,6.724536424116751,53.6265161124299,62.2206118346362,-20.46543497169165,6.728932056249138,-27.79758112005117,-15.982485097224858,5
hust,sandia_to_hust,xgboost,100,1201.2170637121903,350.34721464421625,1064.985881629737,1335.276480757311,54.68683927168779,12.136393546760406,48.435607057084354,60.99337233464354,-25.23496818906773,11.470298424376173,-34.202546668577995,-19.49986941017274,5
hust,sandia_to_hust,catboost,100,369.22804948151014,108.54811687873418,314.45602108036735,423.5736097833951,27.70318554782356,9.517706443483132,23.668402668349408,31.65449621120855,-1.8111879428868654,1.382482188310706,-2.945084129280125,-1.0807206881811364,5
hust,sandia_to_hust,gaussian_process,100,647.1225721024441,102.48439934801391,566.6541578804433,728.4162197841248,56.87164880134371,12.095094780251967,49.11689661575811,64.48228913598379,-6.53690081517991,2.0354611119048043,-9.842978854021746,-4.5324368247165445,5
hust,sandia_to_hust,stacking,100,1035.740040542793,542.4487229007331,956.2210725300223,1116.2552277135503,49.41457167678503,20.866880956834,45.215952603063485,53.670682715128486,-19.055904957211627,14.993018584861911,-26.07611348276747,-14.885140317700259,5
luh,sandia_to_luh,elastic_net,50,339.65597104540575,14.451815850588131,277.1817841722796,404.69271245801474,68.98351379692869,5.0084184490528605,61.00047764000757,76.84760945470506,-0.40795604119589524,0.10237294328551105,-0.6725963678080269,-0.21529465418863186,5
luh,sandia_to_luh,pls,50,332.62548897712253,26.42978589594477,271.53742661818075,396.03973285044435,66.21987229967785,9.815370889998103,58.905129042265436,73.33983723687689,-0.35208219766682686,0.19366182551839747,-0.60356919850191,-0.1649493121600681,5
luh,sandia_to_luh,random_forest,50,367.4283808791402,6.28508144452345,303.4890775865885,433.97632915083994,75.52512338159463,1.155207846607477,67.98831190656624,83.13799576161755,-0.5627730613816981,0.07194627829990692,-0.8609664500791974,-0.3427288961901529,5
luh,sandia_to_luh,xgboost,50,398.9878339928972,17.75145198102613,329.36020437240893,470.8273966387177,84.66187563933977,6.604425608183208,75.67929626855991,93.27004047311829,-0.8270728548690649,0.11057704849330743,-1.1740422002679365,-0.5782694479722293,5
luh,sandia_to_luh,catboost,50,347.0487437789757,22.093891317934556,285.02685663650766,410.87930724682303,70.63737337138254,5.272002545222262,63.68154491607716,77.80829567012263,-0.42031588434557465,0.1482352416489691,-0.6901055667616601,-0.22184111684123414,5
