direction,source,target,model,n_cycles,MAE_mean_raw,SMAPE_mean_raw,R2_mean_raw,MAE_std_raw,SMAPE_std_raw,R2_std_raw,MAE_mean_capnorm,SMAPE_mean_capnorm,R2_mean_capnorm,MAE_std_capnorm,SMAPE_std_capnorm,R2_std_capnorm,delta_MAE_capnorm_minus_raw,delta_SMAPE_capnorm_minus_raw,delta_R2_capnorm_minus_raw,MAE_pct_change_capnorm_vs_raw,capnorm_better_MAE,capnorm_better_R2
hust_to_matr,hust,matr,elastic_net,50,11000911.232284246,45.67824373610056,-83362535592.45401,6134322.393552784,4.442197493898941,47520272763.530495,9415070.404852277,88.24832851167422,-71422385705.2889,7461107.286280895,15.207076951456855,58190632235.85979,-1585840.8274319693,42.570084775573655,11940149887.165115,-14.415540621562519,True,True
hust_to_matr,hust,matr,gaussian_process,50,715.7969756922096,69.15023235601208,-3.541710186922814,13.10478478462914,0.7368841397627248,0.1629596253946607,720.4103761974599,69.40766194118896,-3.6008392909471,8.844168177971522,0.4979985602816117,0.1086476024127842,4.613400505250297,0.2574295851768795,-0.05912910402428606,0.6445124332620881,False,False
hust_to_matr,hust,matr,pls,50,15053828.285123184,46.32728082288602,-113028592775.2509,900750.3506921836,4.802827239604703,11812357555.485209,8320525.979760379,90.67302221576628,-60359355090.45305,4961789.561732299,12.89011228065134,37636516403.108376,-6733302.305362806,44.345741392880264,52669237684.79785,-44.72817264706636,True,True
hust_to_matr,hust,matr,random_forest,50,574.309808633215,60.26699193562805,-2.062010378519969,72.18938508523655,4.582507731570012,0.7383876739931264,769.9214934113307,72.1697246277903,-4.203353063335589,24.25374844924902,1.3709595599362103,0.2939572568353395,195.61168477811577,11.902732692162253,-2.14134268481562,34.06030714391714,False,False
hust_to_matr,hust,matr,stacking,50,624.9082231975856,63.66840242352316,-2.531080506742073,51.60888958909951,3.2057167664512183,0.5491997920183673,756.2543914851437,71.37350467122477,-4.04769779150251,40.38748494813151,2.179378784478939,0.5183531802492446,131.34616828755816,7.705102247701603,-1.5166172847604371,21.01847333924884,False,False
hust_to_matr,hust,matr,xgboost,50,650.5325165031493,65.19184873751823,-2.821178724413636,60.29234685538831,3.770985313563639,0.6321364626590678,781.422405106892,72.7417844879034,-4.360295187769362,41.52482221366513,2.2093002115761697,0.5283708578713392,130.88988860374275,7.549935750385174,-1.5391164633557257,20.1204221592679,False,False
hust_to_matr,hust,matr,catboost,100,670.9436156390645,66.37915269921147,-3.0645430734081356,29.89057289207676,1.7652932694255792,0.3438003857028731,808.1891657255576,74.10779008848495,-4.75042653619153,23.689846851200993,1.257871191973272,0.3191386878624132,137.24555008649304,7.728637389273473,-1.6858834627833947,20.455601169372265,False,False
hust_to_matr,hust,matr,elastic_net,100,12425834.085643793,51.03133911202788,-95150299795.17767,3770404.4561324776,6.437835678722533,29129910074.745476,7615541.776279253,83.10361203698807,-57449249162.65476,6938877.6917136125,12.598499711162797,53342173541.40444,-4810292.30936454,32.07227292496019,37701050632.52291,-38.712027508254906,True,True
hust_to_matr,hust,matr,gaussian_process,100,569.2234901436565,59.63702648731531,-2.051705110427774,58.500429497236475,4.193702882504614,0.5044564435130311,720.37878848485,69.40594467121188,-3.60041751609863,8.788510585465232,0.4950332780105372,0.1078670937892385,151.15529834119354,9.768918183896574,-1.5487124056708557,26.55464873788783,False,False
hust_to_matr,hust,matr,pls,100,12403449.440803057,57.380612921907186,-95147792218.56895,3797665.6398573928,7.620257130775459,29132980945.8153,7097449.058572806,76.88043946446831,-50876956046.78639,5130178.58296354,7.352970545690363,41365806665.095726,-5306000.38223025,19.499826542561124,44270836171.78256,-42.77842553036371,True,True
