source,target,direction,model,seed,feature_group,pearson_log_contribution,abs_contribution_sum,mean_abs_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,sandia,matr_to_sandia,random_forest,456,capacity_level_retention,0.018217713601389966,0.029372988674254138,0.03836799194380963,0.2019465065037058,0.24785688622361557,0.016752239449745798,99.32458924035322,5.1222567006789934e-15
matr,sandia,matr_to_sandia,random_forest,456,curvature_acceleration,0.163298733339976,0.34498704162518945,0.340110916675551,0.2019465065037058,0.24785688622361557,0.016752239449745798,99.32458924035322,5.1222567006789934e-15
matr,sandia,matr_to_sandia,random_forest,456,spectral_entropy,0.016233673879231997,0.016233673879231997,0.019106039860238875,0.2019465065037058,0.24785688622361557,0.016752239449745798,99.32458924035322,5.1222567006789934e-15
matr,sandia,matr_to_sandia,random_forest,456,trend_decay_timing,0.02673821267060341,0.13157798834672585,0.2567336707424863,0.2019465065037058,0.24785688622361557,0.016752239449745798,99.32458924035322,5.1222567006789934e-15
matr,sandia,matr_to_sandia,random_forest,456,variability_events,-0.02254182698750583,0.02297961082821435,0.08724762141532096,0.2019465065037058,0.24785688622361557,0.016752239449745798,99.32458924035322,5.1222567006789934e-15
matr,luh,matr_to_luh,random_forest,456,capacity_level_retention,0.02262585252373061,0.04682533964352119,0.03895393249066406,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,curvature_acceleration,0.47343624681775126,0.4855576959390358,0.296341764320977,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,spectral_entropy,-0.022385572379245947,0.022385572379245947,0.02183065403989946,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,trend_decay_timing,0.045811694947680726,0.09827805791413517,0.25558689970577736,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,luh,matr_to_luh,random_forest,456,variability_events,-0.1013307120035722,0.10493680629240751,0.08318047226462122,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,hust,matr_to_hust,random_forest,789,capacity_level_retention,-0.0039744996765510845,0.025624661286139876,0.037231133354417446,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,curvature_acceleration,-0.16934337045323364,0.2685660409243958,0.2574532307172704,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,spectral_entropy,-0.010472807535410343,0.010472807535410343,0.008125794641659329,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,trend_decay_timing,0.08950868893695078,0.11287675922754287,0.19904655916440073,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,variability_events,0.03568110255189885,0.05211102541482961,0.06520285655409087,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,sandia,matr_to_sandia,random_forest,789,capacity_level_retention,-0.004494348365185382,0.01106339608185059,0.04022807862256518,0.1161430629858793,0.295253659555136,0.008892542822262484,103.10802367658081,4.1753833363398335e-15
matr,sandia,matr_to_sandia,random_forest,789,curvature_acceleration,0.1604978896700333,0.3927341653293458,0.29131071519129653,0.1161430629858793,0.295253659555136,0.008892542822262484,103.10802367658081,4.1753833363398335e-15
matr,sandia,matr_to_sandia,random_forest,789,spectral_entropy,-0.02296537582155014,0.044724450296855026,0.007617259671191989,0.1161430629858793,0.295253659555136,0.008892542822262484,103.10802367658081,4.1753833363398335e-15
matr,sandia,matr_to_sandia,random_forest,789,trend_decay_timing,0.021658048158478854,0.20500075994536124,0.23883355358153335,0.1161430629858793,0.295253659555136,0.008892542822262484,103.10802367658081,4.1753833363398335e-15
matr,sandia,matr_to_sandia,random_forest,789,variability_events,-0.03855315065589978,0.04375992195956114,0.08154793081353082,0.1161430629858793,0.295253659555136,0.008892542822262484,103.10802367658081,4.1753833363398335e-15
