experiment,feature,n_cycles,source,target,seed,repeat,k_target,residual_shift,MAE,SMAPE,R2
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,11.0,20,931.7146159661731,314.14957751935435,20.776108187356108,-0.7847123630612018
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,12.0,20,791.8165976067661,255.55413194355987,17.299525513281015,-0.22824528240563224
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,13.0,20,810.7640732393247,258.38812239445616,17.522198832138546,-0.35722039226521995
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,14.0,20,717.211723697877,257.69298350055544,17.59987231948955,-0.4175887477997773
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,15.0,20,844.4960879881525,268.76355164432164,18.186714742623582,-0.2616474710274941
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,16.0,20,801.5730696467514,251.49516609560314,16.905146565986186,-0.2580130398346052
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,17.0,20,843.6331397114403,252.11541277296644,16.870986428226992,-0.3612289701620841
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,18.0,20,824.510763299103,246.92255349551317,16.374138482755814,-0.5244249941415418
cross_univariate_residual_mean,delta_Qdis,100,matr,hust,789,19.0,20,800.0897725899266,270.6342352699931,18.282427093056054,-0.266961438811973
within_univariate,retention_ratio,100,matr,matr,789,,0,,214.13649397338855,31.554764178961204,0.1598144119390128
cross_univariate_raw,retention_ratio,100,matr,hust,789,,0,,797.2865547213876,73.10711647983759,-8.665622857462422
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,0.0,20,796.4373350733567,227.01744170439116,15.12763273739434,-0.2775539877428832
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,1.0,20,756.5126098110456,242.74401619708217,16.51168218990244,-0.23099997139635486
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,2.0,20,861.0548192277986,257.1581332648903,17.3665763750095,-0.27253332201895675
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,3.0,20,726.6261060560004,254.8573052147177,17.321870973380836,-0.1937769464105792
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,4.0,20,779.1418039866244,239.271935489187,16.241058615147033,-0.17201931354123534
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,5.0,20,904.4241740150522,275.1392327078822,18.347192447802453,-0.5596239014209343
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,6.0,20,858.1003944936386,289.1743915351366,19.615089098502057,-0.3770247270612992
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,7.0,20,862.8007029175103,250.76813485127803,16.769819901736682,-0.23986507699194237
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,8.0,20,728.199307167208,238.527226396938,15.97576215188758,-0.3846172355308428
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,9.0,20,770.6696632998771,261.2916296767377,17.434785604842094,-0.37457304971897853
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,10.0,20,726.997942536135,263.8397786330495,17.882882675461204,-0.3060222299651494
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,11.0,20,855.0269473288818,260.1836677560035,17.656856675921436,-0.29235480163472727
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,12.0,20,803.1972906849275,245.72755030426484,16.545010369205574,-0.1464625176451111
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,13.0,20,931.0655894894846,270.54414071862874,17.975832919106356,-0.519425997542776
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,14.0,20,793.3727636996304,248.98677925126302,17.07508498699739,-0.09712444828232014
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,15.0,20,776.5169463484151,272.0589410120871,18.27018608572458,-0.4190560135172987
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,16.0,20,817.3730774168787,244.84010014533155,16.427658435980142,-0.1635624419681896
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,17.0,20,830.2677303706711,246.19414100764428,16.475273870131517,-0.34827185937680416
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,18.0,20,728.5916276271477,248.03030279052624,16.474620711056932,-0.47872610138737115
cross_univariate_residual_mean,retention_ratio,100,matr,hust,789,19.0,20,791.9778033197784,230.5156306247124,15.555543844164715,-0.06633642132972217
within_univariate,slope_linear,100,matr,matr,789,,0,,204.11336266697882,30.015199235915972,0.23694512997548034
cross_univariate_raw,slope_linear,100,matr,hust,789,,0,,799.8504233349494,71.75434519673249,-8.502743943565326
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,0.0,20,798.8790148007389,239.82557293505874,16.328959441403427,0.0032445577998222452
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,1.0,20,857.869089582081,231.0982465957455,15.87158618813564,-0.04088195062395683
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,2.0,20,707.9740068128087,244.0034004396013,16.32484796040476,-0.22215148582659383
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,3.0,20,776.8229214925806,213.68897648362156,14.31084211640937,-0.03158304538658441
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,4.0,20,736.4420717268138,242.6271620268302,16.313936061533933,-0.07202876038352635
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,5.0,20,855.6846048068868,243.6924121866785,16.52991593300768,-0.0641890017205673
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,6.0,20,775.0129890617638,264.3672444567519,18.05856622726325,-0.024246921756317708
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,7.0,20,834.2095042946248,239.5297889005446,16.437445061769935,-0.05048218801866322
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,8.0,20,803.4117190644616,231.5264490693135,15.94012957150972,-0.0009023523914013509
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,9.0,20,828.229344831547,239.78388299782537,16.47806462401484,-0.04939059756557129
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,10.0,20,824.4713436730948,250.79253959576982,17.241569612755672,0.016925818792216663
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,11.0,20,762.8093940466031,236.18929942782253,16.119605406916627,-0.09768985603327773
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,12.0,20,860.4626152391004,256.32218961257354,17.511575276821223,-0.03250467022013481
cross_univariate_residual_mean,slope_linear,100,matr,hust,789,13.0,20,776.3256637341865,213.5444666404143,14.43237339039261,-0.029559902740852628
