dataset,cell_id,source_key,param_id,cfg_file,n_eocv2_files,n_log_age_files,best_log_age_resolution_s,age_temp,age_chg_rate,age_dischg_rate,age_soc_min,age_soc_max,age_dod,cfg_columns,metadata_status,filter_reason,active_for_features,parse_status,selected_eocv2_file,selected_log_age_file,alignment_method,n_eocv2_points,n_log_age_points,n_aligned_eocv2_points,n_interpolated_cycles,cap_timestamp_min,cap_timestamp_max,efc_timestamp_min,efc_timestamp_max,efc_max,aligned_efc_max,log_age_has_capacity,q0,last_cycle,last_qdis,min_qdis,max_qdis,raw_eocv2_min_efc,raw_eocv2_max_efc,cycle_life_0p9,cycle_life_0p85,cycle_life_0p8,cycle_life,is_censored
luh,luh_P025_1_S01_C09,P025_1_S01_C09,25,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P025_1_S01_C09.csv,1,1,30.0,0.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P025_1_S01_C09.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P025_1_S01_C09.csv,log_age_capacity,5333,1292566,23,1484,1665615177.0,1704337516.0,5700.0,38782650.0,1484.9423,1484.6424,1,2.944620627407579,1484,1.8986886378429801,1.8986886378429801,2.9496,1.1113,1484.6424,390.0,718.0,1091.0,718.0,0
luh,luh_P025_2_S02_C09,P025_2_S02_C09,25,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P025_2_S02_C09.csv,1,1,30.0,0.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P025_2_S02_C09.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P025_2_S02_C09.csv,log_age_capacity,5028,1292566,22,1375,1665615071.0,1704339590.0,5700.0,38782650.0,1375.8877,1375.6097,1,2.930987723898246,1375,1.7228294647328004,1.7228294647328004,2.936,1.1046,1375.6097,371.0,690.0,1047.0,690.0,0
luh,luh_P025_3_S03_C09,P025_3_S03_C09,25,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P025_3_S03_C09.csv,1,1,30.0,0.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P025_3_S03_C09.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P025_3_S03_C09.csv,log_age_capacity,5236,1292566,23,1436,1665615206.0,1704338077.0,5700.0,38782650.0,1436.5039,1436.223,1,2.95335058351529,1436,1.7353664035259093,1.7353664035259093,2.9581,1.1132,1436.223,381.0,702.0,1061.0,702.0,0
luh,luh_P026_1_S01_C07,P026_1_S01_C07,26,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P026_1_S01_C07.csv,1,1,30.0,0.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P026_1_S01_C07.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P026_1_S01_C07.csv,log_age_capacity,3284,687977,12,914,1665613359.0,1686142426.0,5700.0,20644980.0,914.7107,914.62,1,2.93958105376805,914,1.6558228381676403,1.6558228381676403,2.9448,1.1094,914.62,318.0,581.0,784.0,581.0,0
luh,luh_P026_2_S02_C07,P026_2_S02_C07,26,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P026_2_S02_C07.csv,1,1,30.0,0.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P026_2_S02_C07.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P026_2_S02_C07.csv,log_age_capacity,3123,687981,12,892,1665613399.0,1686142421.0,5700.0,20645100.0,892.6919,892.5985,1,2.9507981136750816,892,1.6508233941882775,1.6508233941882775,2.956,1.1136,892.5985,340.0,613.0,789.0,613.0,0
luh,luh_P026_3_S03_C07,P026_3_S03_C07,26,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P026_3_S03_C07.csv,1,1,30.0,0.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P026_3_S03_C07.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P026_3_S03_C07.csv,log_age_capacity,3035,687904,12,839,1665613338.0,1686141002.0,5700.0,20642790.0,839.328,839.2506,1,2.9371884775653534,839,1.5218265626742846,1.5218265626742846,2.9421,1.1068,839.2506,314.0,563.0,716.0,563.0,0
luh,luh_P027_1_S01_C05,P027_1_S01_C05,27,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P027_1_S01_C05.csv,1,1,30.0,0.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P027_1_S01_C05.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P027_1_S01_C05.csv,log_age_capacity,1350,210517,5,371,1665613385.0,1671828156.0,5700.0,6321180.0,375.4221,371.9078,1,2.9488857315668353,371,1.9999635074043864,1.9999635074043864,2.9545,1.1121,371.9078,199.0,269.0,315.0,269.0,0
luh,luh_P027_2_S02_C05,P027_2_S02_C05,27,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P027_2_S02_C05.csv,1,1,30.0,0.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P027_2_S02_C05.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P027_2_S02_C05.csv,log_age_capacity,1416,210709,5,384,1665613327.0,1671833942.0,5700.0,6326940.0,388.1103,384.1694,1,2.935465673245665,384,2.005826338098019,2.005826338098019,2.9405,1.1059,384.1694,208.0,285.0,322.0,285.0,0
luh,luh_P027_3_S03_C05,P027_3_S03_C05,27,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P027_3_S03_C05.csv,1,1,30.0,0.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P027_3_S03_C05.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P027_3_S03_C05.csv,log_age_capacity,1571,268358,6,420,1665613303.0,1673471096.0,5700.0,8056410.0,421.4521,420.845,1,2.9390475204807256,420,2.0185759169335675,2.0185759169335675,2.9443,1.1084,420.845,210.0,298.0,340.0,298.0,0
luh,luh_P029_1_S06_C08,P029_1_S06_C08,29,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P029_1_S06_C08.csv,1,1,30.0,10.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P029_1_S06_C08.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P029_1_S06_C08.csv,log_age_capacity,2336,872257,14,842,1665615172.0,1691604180.0,5700.0,26173380.0,843.3488,842.8093,1,2.9341441439174742,842,1.5532370891149325,1.5532370891149325,2.9506,1.113,842.8093,72.0,132.0,286.0,132.0,0
luh,luh_P029_2_S08_C07,P029_2_S08_C07,29,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P029_2_S08_C07.csv,1,1,30.0,10.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P029_2_S08_C07.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P029_2_S08_C07.csv,log_age_capacity,2380,811968,14,857,1665615221.0,1689794409.0,5700.0,24364710.0,857.7285,857.2072,1,2.947597798153884,857,1.6106894384929922,1.6106894384929922,2.963,1.1159,857.2072,75.0,135.0,297.0,135.0,0
luh,luh_P029_3_S09_C07,P029_3_S09_C07,29,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P029_3_S09_C07.csv,1,1,30.0,10.0,0.33,0.33,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P029_3_S09_C07.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P029_3_S09_C07.csv,log_age_capacity,2572,811865,15,912,1665615192.0,1689793684.0,5700.0,24361620.0,913.3237,912.8124,1,2.924922005007109,912,1.5874610371393658,1.5874610371393658,2.9393,1.1083,912.8124,76.0,135.0,287.0,135.0,0
luh,luh_P030_1_S06_C06,P030_1_S06_C06,30,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P030_1_S06_C06.csv,1,1,30.0,10.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P030_1_S06_C06.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P030_1_S06_C06.csv,log_age_capacity,2014,454837,9,705,1665613358.0,1679157760.0,5700.0,13650780.0,714.0984,705.9539,1,2.93089510091822,705,1.8296933296244973,1.8296933296244973,2.9459,1.1085,705.9539,71.0,118.0,243.0,118.0,0
luh,luh_P030_2_S08_C05,P030_2_S08_C05,30,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P030_2_S08_C05.csv,1,1,30.0,10.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P030_2_S08_C05.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P030_2_S08_C05.csv,log_age_capacity,1925,511495,9,677,1665613313.0,1680724367.0,5700.0,15350520.0,678.2,677.663,1,2.927929928375643,677,1.7303999119145188,1.7303999119145188,2.9427,1.1058,677.663,73.0,123.0,242.0,123.0,0
luh,luh_P030_3_S09_C05,P030_3_S09_C05,30,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P030_3_S09_C05.csv,1,1,30.0,10.0,0.33,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P030_3_S09_C05.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P030_3_S09_C05.csv,log_age_capacity,1934,511358,9,682,1665613321.0,1680727711.0,5700.0,15346410.0,682.6782,682.1445,1,2.928809617370333,682,1.7376832963549482,1.7376832963549482,2.9433,1.1053,682.1445,73.0,123.0,240.0,123.0,0
luh,luh_P031_1_S06_C04,P031_1_S06_C04,31,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P031_1_S06_C04.csv,1,1,30.0,10.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P031_1_S06_C04.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P031_1_S06_C04.csv,log_age_capacity,427,87485,3,177,1665613402.0,1668025926.0,5700.0,2630220.0,178.5003,177.3311,1,2.945743608553827,177,2.221159314424152,2.221159314424152,2.9609,1.1137,177.3311,55.0,97.0,139.0,97.0,0
luh,luh_P031_2_S07_C04,P031_2_S07_C04,31,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P031_2_S07_C04.csv,1,1,30.0,10.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P031_2_S07_C04.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P031_2_S07_C04.csv,log_age_capacity,444,87335,3,183,1665613341.0,1668025546.0,5700.0,2625720.0,184.1946,183.0534,1,2.929508213311773,183,2.1720898889636,2.1720898889636,2.9449,1.1077,183.0534,53.0,94.0,135.0,94.0,0
luh,luh_P031_3_S09_C03,P031_3_S09_C03,31,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cfg_extracted/cell_cfg_P031_3_S09_C03.csv,1,1,30.0,10.0,1.0,1.0,,,,"[""sd_block_id"", ""slave_id"", ""cell_id"", ""parameter_id"", ""parameter_nr"", ""cell_used"", ""cell_type"", ""t_sns_type"", ""age_type"", ""age_temp"", ""age_soc"", ""age_chg_rate"", ""age_dischg_rate"", ""age_profile"", ""V_max_cyc_V"", ""V_min_cyc_V"", ""V_max_cu_V"", ""V_min_cu_V"", ""I_chg_max_cyc_A"", ""I_dischg_max_cyc_A"", ""I_chg_max_cu_A"", ""I_dischg_max_cu_A"", ""I_chg_cutoff_cyc_A"", ""I_dischg_cutoff_cyc_A"", ""I_chg_cutoff_cu_A"", ""I_dischg_cutoff_cu_A"", ""I_chg_pulse_cu_A"", ""I_dischg_pulse_cu_A""]",ok,active,1,ok,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_eocv2_extracted/cell_eocv2_P031_3_S09_C03.csv,/content/drive/MyDrive/RADAR69GB/unzipped/10.35097-1947/data/dataset/cell_log_age_extracted/cell_log_age_30s_P031_3_S09_C03.csv,log_age_capacity,433,87423,3,177,1665613323.0,1668025767.0,5700.0,2628360.0,178.3002,177.1515,1,2.9319535829371786,177,2.1548861145202323,2.1548861145202323,2.9473,1.1095,177.1515,52.0,90.0,128.0,90.0,0
