protocol,target,source,source_set,model,n_cycles,seed,k,repeat,adapter_type,n_test,MAE,SMAPE,R2,weight_hust,weight_sandia,weight_luh,adapter_slope,adapter_intercept,selected_source,calibration_MAE,selected_model,weight_matr
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,4,none,114,887.6688941439598,77.39233972466629,-5.754206536590159,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,4,residual_mean,114,274.26125921861825,36.76747983401782,0.011643551233374794,,,,1.0,-871.145450836592,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,4,linear,114,262.4169572789858,34.65657486889161,0.086388630647939,,,,0.50094484910728,-49.42846241761462,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,none,114,388.1606910994958,56.21950757487804,-1.0408422331472926,0.0,0.0,1.0,1.0,0.0,luh,368.785367713266,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,residual_mean,114,276.9736953981081,35.931581716709196,-4.4179669208110894e-05,0.0,0.0,1.0,1.0,368.785367713266,luh,368.785367713266,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,linear,114,278.30130017862507,36.11345801566546,0.0017322650935570616,0.0,0.0,1.0,-171070.31207430948,69560467.43927224,luh,368.785367713266,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,4,none,114,331.1321033085526,43.864307649930566,-0.5704892589383115,0.0,1.0,0.0,1.0,0.0,sandia,315.0535806909877,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,4,residual_mean,114,301.42963134249123,38.03255453526577,-0.23597697494222847,0.0,1.0,0.0,1.0,186.28492005536825,sandia,315.0535806909877,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,4,linear,114,282.3358792010907,36.47618315751454,-0.04366215076623514,0.0,1.0,0.0,0.38882236068611326,546.3388839001398,sandia,315.0535806909877,gaussian_process,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,none,114,271.2198742725851,35.24204995897863,0.06284854651653204,0.35000000000000003,0.0,0.6499999999999999,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,residual_mean,114,265.046123109163,34.49744844474202,0.06950188525118672,0.35000000000000003,0.0,0.6499999999999999,1.0,-31.246859143016856,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,4,linear,114,258.9484996426637,33.69127291245604,0.1108770896569592,0.35000000000000003,0.0,0.6499999999999999,2.3775099084685665,-1142.41090024757,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,5,none,114,1737.46839903751,93.0468337289348,-123.68123202258073,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,5,residual_mean,114,797.9931506434981,62.76710760809653,-101.35578177814033,,,,1.0,-1439.5703506715438,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,5,linear,114,278.03143399971003,35.78248244499772,-0.040734538312443114,,,,-0.00466724705167062,731.8876493967399,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,5,none,114,4438.225381708069,95.83999646704767,-4560.09467127379,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,5,residual_mean,114,3761.529878884691,165.34426764018616,-4442.128665246932,,,,1.0,-2303.592681947375,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,5,linear,114,293.31560399302657,39.0370288264231,-0.178938122841809,,,,-0.010240591778595627,752.7818114257736,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,5,none,114,919.10151053016,78.18934336671443,-6.168935277037853,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,5,residual_mean,114,313.86230223536495,41.01856131650388,-0.22028004397832257,,,,1.0,-828.1873018518153,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,5,linear,114,265.2122526416576,34.1665399906671,0.05447896101918048,,,,0.27058887786573005,302.39067528578676,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,5,none,114,963.4126085725923,80.17629383388045,-6.771880841119401,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,5,residual_mean,114,298.30403578894663,38.863095932389676,-0.12718567856733287,,,,1.0,-941.6081329651156,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,5,linear,114,268.2966137906121,34.56430479939303,0.013126067511066375,,,,0.09127678014113082,569.9694615623744,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,5,none,114,801.4047162384868,72.83043018019788,-4.4743866416434095,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,5,residual_mean,114,272.05025050242995,36.45372371523534,-0.06570205259569284,,,,1.0,-826.3946087409016,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,5,linear,114,265.22451432713626,34.743037386292826,-0.0005629721732194337,,,,0.504994937345527,-60.03043943979446,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,5,none,114,898.7282641238369,71.08783815461786,-7.504713953966531,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,5,residual_mean,114,519.6741080210627,84.3463155957627,-1.993827386208204,,,,1.0,-956.360512300598,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,5,linear,114,272.3445076613966,34.63265673288386,-0.10151453871955107,,,,0.2389156998416464,320.8611067570865,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,5,none,114,890.1192536887821,77.17151584061351,-5.620744361892528,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,5,residual_mean,114,273.084608224826,35.975879389168384,0.0182119998931074,,,,1.0,-862.306205342513,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,5,linear,114,257.2625979112203,32.8336016311213,0.07327080657347607,,,,0.36764227562370705,139.41558983824294,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,none,114,392.4832470884382,56.26981784851315,-1.0544768028871263,0.0,0.0,1.0,1.0,0.0,luh,335.933942197304,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,residual_mean,114,276.08598879488494,35.50876314826547,-0.029315512842264413,0.0,0.0,1.0,1.0,315.18532848353067,luh,335.933942197304,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,linear,114,273.8221158689836,35.15936851082234,-0.011332968505834096,0.0,0.0,1.0,-94790.71111699252,38544015.66364845,luh,335.933942197304,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,5,none,114,332.59136781468345,43.74049866972333,-0.5494260502861912,0.0,1.0,0.0,1.0,0.0,sandia,303.96317044439405,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,5,residual_mean,114,299.6334692944366,37.80786879143115,-0.2554968435396727,0.0,1.0,0.0,1.0,128.19745576999674,sandia,303.96317044439405,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,5,linear,114,276.05310387326625,35.50213781711697,-0.028842147896780856,0.0,1.0,0.0,-0.013909906651692594,730.0569559784466,sandia,303.96317044439405,gaussian_process,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,none,114,264.80085104661066,34.086791931485145,0.04928796182667705,0.30000000000000004,0.0,0.7,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,residual_mean,114,265.25125383632576,34.143430324551275,0.041031613557208524,0.30000000000000004,0.0,0.7,1.0,-14.058239653449695,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,5,linear,114,255.3141177124043,32.847650437332774,0.09857966990714351,0.30000000000000004,0.0,0.7,2.567575423621436,-1167.5715314035294,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,6,none,114,1786.4573149595808,95.22486723776467,-130.56162951808162,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,6,residual_mean,114,953.2711054737279,69.43131300531866,-109.89237660393393,,,,1.0,-1067.2545896638082,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,6,linear,114,367.018998673805,35.172331906469125,-7.3878916858902315,,,,0.2654487086553511,260.119692704017,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,6,none,114,4606.971894415495,97.15459849701948,-4781.55661086778,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,6,residual_mean,114,3834.5663064162773,75.67540708038896,-4718.505746977162,,,,1.0,-993.25407297681,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,6,linear,114,931.9881479666531,37.346434062008576,-214.51787208680213,,,,0.21376948023708928,369.3259315969767,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,6,none,114,919.6485165975233,78.73455234152738,-6.498699334986293,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,6,residual_mean,114,323.0109189142079,41.041988979857784,-0.3223778390006242,,,,1.0,-824.0300557398547,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,6,linear,114,279.67402817712775,35.706234053074546,-0.036339448197368895,,,,0.5579923795300638,-132.80525398291385,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,6,none,114,978.1656634162802,81.52729277227071,-7.312955997049565,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,6,residual_mean,114,347.27370950661634,42.537962286033604,-0.3533851550940945,,,,1.0,-828.7785661037612,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,6,linear,114,280.32323556488683,35.94010586479859,0.028202427297449262,,,,0.43793652437761776,52.86215454729171,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,6,none,114,813.0210753891415,73.92597503419572,-4.813311589510743,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,6,residual_mean,114,297.1276136369178,37.909286083887,-0.09409565088869187,,,,1.0,-728.5749807886307,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,6,linear,114,268.5850013936395,34.52174553270458,0.008720766103736066,,,,0.44862391470731894,81.05186786032016,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,6,none,114,905.2021373766079,71.49759101248193,-8.00333156528112,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,6,residual_mean,114,516.2379205532939,82.06178144714595,-2.203855843866832,,,,1.0,-906.2542862105944,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,6,linear,114,264.2967349172634,33.478403023754574,-0.03676519505983422,,,,0.21322359690481443,388.8223843935902,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,6,none,114,898.8746875884775,78.21880506200155,-5.997550387604475,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,6,residual_mean,114,302.71961560910984,37.818156172208525,-0.08795552268411444,,,,1.0,-795.7649077048284,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,6,linear,114,267.6633195125811,34.308587962275034,0.050520740058719316,,,,0.5044607304191695,-34.83219494682245,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,none,114,388.04465134181726,55.62226290907854,-1.0882236869638064,0.0,0.0,1.0,1.0,0.0,luh,369.66726987162286,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,residual_mean,114,273.117565647249,35.13326101492937,-0.01404328699258639,0.0,0.0,1.0,1.0,333.18533679300737,luh,369.66726987162286,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,linear,114,271.2627186898077,34.84838434632076,0.00024116656967754224,0.0,0.0,1.0,-93357.44121699496,37961244.31831502,luh,369.66726987162286,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,6,none,114,333.13731000140467,44.151672659286696,-0.5540965544117691,0.0,1.0,0.0,1.0,0.0,sandia,299.8140098253124,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,6,residual_mean,114,297.95299938023976,37.329482174841125,-0.2134773644336394,0.0,1.0,0.0,1.0,180.31043315323762,sandia,299.8140098253124,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,6,linear,114,273.1279476393892,35.13456224607234,-0.014066356693811732,0.0,1.0,0.0,0.0024285172973724733,738.4412699092131,sandia,299.8140098253124,gaussian_process,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,none,114,262.0521582168199,33.69988270152137,0.04760541069191726,0.30000000000000004,0.0,0.7,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,residual_mean,114,262.0747681389007,33.702061695741534,0.046747772055485526,0.30000000000000004,0.0,0.7,1.0,-1.7365442519437086,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,6,linear,114,258.8527828183227,33.54087766978987,0.08459619182296574,0.30000000000000004,0.0,0.7,3.7337102038626147,-2028.8825618105038,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,7,none,114,1704.9345374195839,92.75074637357986,-140.64214034371514,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,7,residual_mean,114,817.881596450866,80.61084670548966,-114.55029882861524,,,,1.0,-1686.8276989677809,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,7,linear,114,275.50230459370465,34.366666813090475,-0.4391679741733374,,,,0.06623662658123064,670.6394287384009,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,7,none,114,4079.557988228428,96.27276287890211,-5078.386105469446,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,7,residual_mean,114,3360.3876147825094,195.46906731433938,-4831.629904970774,,,,1.0,-5055.029130744812,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,7,linear,114,277.5168562794448,35.93252073788687,-0.04510185172315406,,,,-0.0005767076131575902,841.2651445365781,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,7,none,114,912.0514817320588,78.01998010953164,-7.1220728747409545,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,7,residual_mean,114,300.5682339543905,41.034425741089905,-0.32220042925631764,,,,1.0,-873.7008850222321,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,7,linear,114,335.9186551264517,48.56063853893796,-0.5683999125924375,,,,1.336817984334021,-1450.1876178336026,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,7,none,114,960.2050627301039,80.21597884943614,-7.908206042834371,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,7,residual_mean,114,301.04412288431934,40.59866869302653,-0.32073975835157476,,,,1.0,-965.9854813680262,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,15,7,linear,114,314.48462022470545,43.0355417460296,-0.4318930735497304,,,,1.1269325795150096,-1194.9530875817607,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,7,none,114,807.0357745009832,73.31568421652833,-5.362343215583421,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,7,residual_mean,114,291.6155708138529,38.89359659702223,-0.1414313817321471,,,,1.0,-734.478793153744,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,15,7,linear,114,340.76575564879016,49.12661520105322,-0.5237919697167441,,,,1.9893402959311572,-2290.063515678481,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,7,none,114,937.3366677686882,73.81722249972785,-9.274753440239566,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,7,residual_mean,114,627.7904341332566,75.80466661288466,-3.7453808639344635,,,,1.0,-546.294685574985,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,15,7,linear,114,288.4657793044247,37.07420241261827,-0.04136773209125466,,,,0.13427547841017012,652.0077388975509,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,7,none,114,888.7310851810716,77.28836166077214,-6.583165007923114,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,7,residual_mean,114,275.73734859170617,36.93425195395568,-0.09042763144818378,,,,1.0,-855.0462049448614,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,15,7,linear,114,329.6912784444418,49.818898378091156,-0.43142156384931063,,,,1.6722847209896587,-1993.1656624960192,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,none,114,372.1371033669291,54.04608107290028,-1.1161108484421898,0.0,0.0,1.0,1.0,0.0,luh,490.56463448077204,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,residual_mean,114,277.5848359376855,35.967104809153334,-0.03948224811786827,0.0,0.0,1.0,1.0,431.2521685755444,luh,490.56463448077204,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,linear,114,315.6776487116228,50.00393579966047,-0.2859027737559974,0.0,0.0,1.0,-32420266933.6769,13182550568055.113,luh,490.56463448077204,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,7,none,114,398.09041680584573,47.04300607937994,-0.700039248719379,0.0,0.0,1.0,1.0,0.0,luh,415.96538514001037,stacking,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,7,residual_mean,114,273.61659238943,36.132866161067106,-0.03986747046397321,0.0,0.0,1.0,1.0,-226.2677880185843,luh,415.96538514001037,stacking,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,15,7,linear,114,286.2104212168021,37.51476000632178,-0.16189166855960146,0.0,0.0,1.0,2.040810907905936,-1333.8305359335286,luh,415.96538514001037,stacking,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,none,114,279.4481596968477,36.127346184288925,-0.006641707954331499,0.4,0.0,0.6,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,residual_mean,114,268.5242826605001,34.91248951395679,0.03225954825440558,0.4,0.0,0.6,1.0,-28.474286433308073,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,15,7,linear,114,334.5405775455708,53.70093677984348,-0.32128516000675833,0.4,0.0,0.6,6.032268705653464,-4388.134753144307,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,8,none,114,1789.1205844529095,95.7921136387191,-129.43259579153812,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,8,residual_mean,114,953.0124290747782,67.69752170287906,-109.16561948908706,,,,1.0,-1043.5941747433544,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,15,8,linear,114,316.3344567388183,35.48041255825052,-2.408339267529711,,,,0.15435760719899916,503.41909256282804,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,8,none,114,4607.980305579997,96.10203569761079,-4741.381128261108,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,8,residual_mean,114,3906.6619572157542,79.88208664419291,-4684.736914086459,,,,1.0,-889.3904383579027,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,15,8,linear,114,818.7195156778271,38.75948879620327,-144.70396840753295,,,,0.1761197849599313,490.7658202294729,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,15,8,none,114,912.1808820043719,78.30652339237557,-6.274958213021937,,,,1.0,0.0,,,,
